OBJECTID,LOCATION_ID,MIDPNT_LAT,MIDPNT_LON,HMGNS_FLOW_ID,HMGNS_LNK_ID,HMGNS_LNK_DESC,FLOW,ALLVEHS_MMW,ALLVEH_CALC,ALLVEHS_AADT,TRUCKS_AADT,TRUCK_CALC,PER_TRUCKS,TWO_WAY_AADT,ALLVEH_AMPEAK,ALLVEH_PMPEAK,GROWTH_RATE,CI,YR,LABEL
5706,166133,-37.573431,144.724784,2114,3834, RIDDELL ROAD btwn ELIZABETH DRIVE & HORNE STREET,SOUTH EAST BOUND,13000,E,12000,530,E,5%,"24,000",N/A,N/A,1.6%,+/-0.2%,2015,"12,000* (4% 530*) SOUTH EAST BOUND"
5707,166134,-37.836902,145.104475,2704,3842, RIVERSDALE ROAD btwn WARRIGAL ROAD & ELGAR ROAD,EAST BOUND,1700,E,1500,30,E,3%,"5,500",N/A,N/A,-5.5%,+/-1.8%,2015,"1,500* (2% 30*) EAST BOUND"
5708,166135,-37.868154,144.988694,2117,3851, CARLISLE STREET btwn BRIGHTON ROAD & CHAPEL STREET,EAST BOUND,6600,E,5900,380,E,7%,"12,000",N/A,N/A,-1.4%,+/-0.5%,2015,"5,900* (6% 380*) EAST BOUND"
5709,166136,-37.875011,145.038801,3018,3860, NORMANBY ROAD btwn BALACLAVA ROAD & BALACLAVA ROAD,SOUTH EAST BOUND,2900,E,2600,170,E,7%,"5,200",N/A,N/A,-0.5%,+/-0.1%,2015,"2,600* (6% 170*) SOUTH EAST BOUND"
5710,166137,-37.883852,145.036396,2515,3869, BOORAN ROAD btwn GLEN EIRA ROAD & NEERIM ROAD,SOUTH EAST BOUND,6100,E,5400,350,E,7%,"11,000",N/A,N/A,-0.5%,+/-0.1%,2015,"5,400* (6% 350*) SOUTH EAST BOUND"
5711,166138,-37.883584,144.994771,2518,3878, GLEN HUNTLY ROAD btwn ST KILDA STREET & BRIGHTON ROAD,EAST BOUND,4200,E,3800,240,E,7%,"7,600",N/A,N/A,-0.5%,+/-0.3%,2015,"3,800* (6% 240*) EAST BOUND"
5712,166139,-37.816599,145.020028,2718,3888, CHURCH STREET btwn BARKERS ROAD & BRIDGE ROAD,SOUTH WEST BOUND,7900,A,7100,460,E,7%,"13,000",890,490,-0.5%,+/-0.5%,2015,"7,100 (6% 460*) SOUTH WEST BOUND"
5713,166140,-37.855799,145.116455,2719,3896, HIGHBURY ROAD btwn HUNTINGDALE ROAD & STATION STREET,EAST BOUND,12000,E,10000,700,E,7%,"20,000",N/A,N/A,-0.5%,+/-0.1%,2015,"10,000* (6% 700*) EAST BOUND"
5714,166141,-37.879693,145.074164,3028,3905, WAVERLEY ROAD btwn BELGRAVE ROAD & CHADSTONE ROAD,EAST BOUND,16000,A,14000,300,E,2%,"28,000","1,300","1,500",0.2%,+/-0.4%,2015,"14,000 (2% 300*) EAST BOUND"
5715,166142,-37.889543,145.170223,2724,3913, WAVERLEY ROAD btwn SPRINGVALE ROAD & GALLAGHERS ROAD,EAST BOUND,7800,E,7000,220,E,4%,"14,000",N/A,N/A,-0.3%,+/-0.3%,2015,"7,000* (3% 220*) EAST BOUND"
5716,166143,-37.925146,145.091591,3031,3922, CENTRE ROAD btwn WARRIGAL ROAD & CLARINDA ROAD,EAST BOUND,11000,E,10000,940,E,10%,"17,000",N/A,N/A,1.9%,+/-0.9%,2015,"10,000* (9% 940*) EAST BOUND"
5717,166581,-37.207239,145.042214,3677,4285, HIGH STREET btwn BROADFORD-KILMORE ROAD & SHORT STREET,EAST BOUND,2500,E,2700,260,E,12%,"5,300",N/A,N/A,1.4%,+/-0.3%,2015,"2,700* (10% 260*) EAST BOUND"
5718,166582,-37.77559,145.249002,3682,4294, WONGA ROAD btwn BRYSONS ROAD & WARRANWOOD ROAD,SOUTH BOUND,6800,E,6100,250,E,5%,"12,000",N/A,N/A,-0.5%,+/-0.1%,2015,"6,100* (4% 250*) SOUTH BOUND"
5719,166583,-37.789399,145.310205,3159,4302, HULL ROAD btwn CAMBRIDGE ROAD & MANCHESTER ROAD,NORTH BOUND,1800,E,1600,130,E,9%,"3,200",N/A,N/A,-3.1%,+/-1%,2015,"1,600* (8% 130*) NORTH BOUND"
5720,166584,-37.624491,145.255725,3686,4311, KANGAROO GROUND-ST ANDREWS ROAD btwn BURNS STREET & MAIN ROAD,SOUTH WEST BOUND,2000,E,1800,140,E,9%,"3,500",N/A,N/A,1.5%,+/-0.2%,2015,"1,800* (8% 140*) SOUTH WEST BOUND"
5721,166585,-37.853429,144.980494,3164,4321, UNION STREET btwn QUEENS ROAD & ST KILDA ROAD,EAST BOUND,9600,A,8700,560,E,7%,"9,100",690,640,-0.4%,+/-0.4%,2015,"8,700 (6% 560*) EAST BOUND"
5722,166586,-37.878553,144.69208,2763,4339, HEATHS ROAD btwn DERRIMUT ROAD & MORRIS ROAD,EAST BOUND,15000,E,13000,1100,E,9%,"26,000",N/A,N/A,1.4%,+/-0.4%,2015,"13,000* (8% 1,100*) EAST BOUND"
5723,166587,-37.901019,144.66504,3170,4348, SYNNOT STREET btwn PRINCES HIGHWAY & DUNCANS ROAD,WEST BOUND,16000,E,14000,910,E,7%,"27,000",N/A,N/A,1.6%,+/-0.3%,2015,"14,000* (6% 910*) WEST BOUND"
5724,166589,-37.814408,144.797517,3175,4365, BOUNDARY ROAD btwn FITZGERALD ROAD & WESTERN RING ROAD Offramp,EAST BOUND,9400,E,8400,2500,E,35%,"17,000",N/A,N/A,-0.5%,+/-0.1%,2015,"8,400* (30% 2,500*) EAST BOUND"
5725,166590,-37.830463,144.814057,3179,4373, DOHERTYS ROAD btwn PRINCES FREEWAY WEST & PRINCES FREEWAY WEST,SOUTH EAST BOUND,6500,E,5900,930,E,18%,"12,000",N/A,N/A,0.1%,+/-0.1%,2015,"5,900* (16% 930*) SOUTH EAST BOUND"
5726,166591,-37.863896,144.825511,3365,4381, CIVIC PARADE btwn MAIDSTONE STREET & MILLERS ROAD,EAST BOUND,4900,E,4400,280,E,7%,"8,800",N/A,N/A,-0.5%,+/-0.1%,2015,"4,400* (6% 280*) EAST BOUND"
5727,166592,-37.806808,144.828215,3182,4389, SOMERVILLE ROAD btwn FAIRBAIRN ROAD & MARKET ROAD,EAST BOUND,5400,E,4800,1000,E,26%,"9,600",N/A,N/A,0.1%,+/-0.5%,2015,"4,800* (22% 1,000*) EAST BOUND"
5728,166593,-37.892817,145.130434,3368,4397, FORSTER ROAD btwn MONASH FREEWAY & MONASH FREEWAY,SOUTH BOUND,4400,E,3900,250,E,7%,"7,800",N/A,N/A,-0.5%,+/-0.1%,2015,"3,900* (6% 250*) SOUTH BOUND"
5729,166144,-37.93578,145.177663,2133,3931, POLICE ROAD btwn GRACE STREET & BROWNS ROAD,EAST BOUND,11000,A,10000,940,E,10%,"19,000",680,"1,100",-0%,+/-0.5%,2015,"10,000 (9% 940*) EAST BOUND"
5730,166145,-37.806444,145.158612,2733,3945, SURREY ROAD btwn EASTERN FREEWAY Onramp & SPRINGFIELD ROAD,SOUTH BOUND,9900,E,8900,570,E,7%,"20,000",N/A,N/A,-3%,+/-0.7%,2015,"8,900* (6% 570*) SOUTH BOUND"
5731,166146,-37.894219,145.144218,2138,3955, BLACKBURN ROAD btwn ENGLAND ROAD & MONASH FREEWAY,SOUTH BOUND,19000,E,17000,1600,E,11%,"30,000",N/A,N/A,-1.4%,+/-0.8%,2015,"17,000* (9% 1,600*) SOUTH BOUND"
5732,166147,-37.817847,145.045907,2736,3964, AUBURN ROAD btwn BARKERS ROAD & RATHMINES ROAD,SOUTH BOUND,10000,A,9300,280,E,3%,"19,000",820,750,-0.1%,+/-0.5%,2015,"9,300 (3% 280*) SOUTH BOUND"
5733,166148,-37.847708,145.030795,2142,3973, GLENFERRIE ROAD btwn TOORAK ROAD & MALVERN ROAD,SOUTH BOUND,9800,E,8800,570,E,7%,"15,000",N/A,N/A,-0.4%,+/-0.5%,2015,"8,800* (6% 570*) SOUTH BOUND"
5734,166149,-37.980522,145.058719,2536,3982, BALCOMBE ROAD btwn CHARMAN ROAD & COMO PARADE,EAST BOUND,8000,E,7200,400,E,6%,"14,000",N/A,N/A,-0.5%,+/-0.1%,2015,"7,200* (6% 400*) EAST BOUND"
5735,166150,-37.925071,145.004844,2741,3990, HAMPTON STREET btwn DENDY STREET & SOUTH ROAD,SOUTH BOUND,6800,E,6100,390,E,7%,"12,000",N/A,N/A,-0.5%,+/-0.1%,2015,"6,100* (6% 390*) SOUTH BOUND"
5736,166151,-37.928442,145.057549,2147,3998, EAST BOUNDARY ROAD btwn CENTRE ROAD & SOUTH ROAD,SOUTH BOUND,6900,E,6200,390,E,7%,"17,000",N/A,N/A,-0.4%,+/-0.1%,2015,"6,200* (6% 390*) SOUTH BOUND"
5737,166152,-37.829216,144.958824,2543,4006, CLARENDON STREET btwn CITY ROAD & YORK STREET,SOUTH BOUND,6800,A,6200,390,E,7%,"13,000",370,520,-3.6%,+/-0.6%,2015,"6,200 (6% 390*) SOUTH BOUND"
5738,166153,-37.962626,145.104254,3295,4014, OLD DANDENONG ROAD btwn KINGSTON ROAD & BOUNDARY ROAD,SOUTH EAST BOUND,9200,E,8300,790,E,11%,"18,000",N/A,N/A,1%,+/-0.3%,2015,"8,300* (10% 790*) SOUTH EAST BOUND"
5739,166154,-37.841044,145.121661,3297,4023, STATION STREET btwn RIVERSDALE ROAD & ELEY ROAD,SOUTH BOUND,13000,E,12000,800,E,7%,"24,000",N/A,N/A,-0.5%,+/-0.1%,2015,"12,000* (6% 800*) SOUTH BOUND"
5740,166273,-37.153108,144.77083,3104,4185, LANCEFIELD-TOOBORAC ROAD btwn NORTHERN HIGHWAY & MAIN ROAD,SOUTH BOUND,390,E,410,30,E,11%,810,N/A,N/A,2%,+/-0.7%,2015,410* (9% 30*) SOUTH BOUND
5741,166274,-37.486895,144.591385,3138,4194, AITKEN STREET btwn HAMILTON STREET & ROBERTSON STREET,NORTH BOUND,5900,E,6300,290,E,6%,"12,000",N/A,N/A,2.9%,+/-0.7%,2015,"6,300* (5% 290*) NORTH BOUND"
5742,166275,-36.411462,145.902903,3140,4209, BENALLA-TOCUMWAL ROAD btwn DOOKIE-DEVENISH ROAD & MIDLAND HIGHWAY,SOUTH BOUND,410,E,440,50,E,16%,860,N/A,N/A,0.5%,+/-0.4%,2015,440* (13% 50*) SOUTH BOUND
5743,166276,-37.456507,144.684621,3333,4201, MAIN ROAD btwn RIDDELL ROAD & GISBORNE-KILMORE ROAD,NORTH EAST BOUND,1900,E,2000,170,E,10%,"4,000",N/A,N/A,3.5%,+/-0.5%,2015,"2,000* (8% 170*) NORTH EAST BOUND"
5744,166277,-35.900929,145.603055,3109,4210, COBRAM-KOONOOMOO ROAD btwn GOULBURN VALLEY HIGHWAY & RITCHIE ROAD,EAST BOUND,1000,E,1000,100,E,12%,"2,000",N/A,N/A,-0.2%,+/-0.8%,2015,"1,000* (10% 100*) EAST BOUND"
5745,166278,-36.099066,145.556865,2186,4219, KATAMATITE-NATHALIA ROAD btwn KINNAIRDS ROAD & KATAMATITE-SHEPPARTON ROAD,EAST BOUND,230,E,240,50,E,26%,460,N/A,N/A,3.1%,+/-0.7%,2015,240* (22% 50*) EAST BOUND
5746,166279,-36.156565,145.923174,3146,4229, TUNGAMAH MAIN ROAD btwn MAY STREET & BENALLA-YARRAWONGA ROAD,EAST BOUND,270,E,290,60,E,28%,600,N/A,N/A,4.1%,+/-0.9%,2015,290* (22% 60*) EAST BOUND
5747,166280,-36.633581,145.715436,2192,4237, LILY STREET btwn BAIRD STREET & COWSLIP STREET,SOUTH BOUND,60,E,60,10,E,17%,120,N/A,N/A,-1.9%,+/-0.9%,2015,60* (15% 10*) SOUTH BOUND
5748,166411,-37.480834,145.024463,2806,4500, MERRIANG ROAD btwn BROADFORD-EPPING ROAD & DONNYBROOK ROAD,SOUTH BOUND,1200,E,1100,160,E,17%,"2,200",N/A,N/A,-1%,+/-1.6%,2015,"1,100* (14% 160*) SOUTH BOUND"
5749,166412,-37.770918,144.829862,2807,4508, MCINTYRE ROAD btwn BERKSHIRE ROAD & BALLARAT ROAD,SOUTH BOUND,13000,A,12000,780,E,7%,"25,000","1,000",840,1%,+/-0.4%,2015,"12,000 (6% 780*) SOUTH BOUND"
5750,166413,-36.399411,146.559914,3733,4517, BEECHWORTH-WANGARATTA ROAD btwn GREAT ALPINE ROAD & OLD TANNERY ROAD,EAST BOUND,880,E,940,60,E,8%,"1,900",N/A,N/A,1%,+/-0.8%,2015,940* (7% 60*) EAST BOUND
5751,166414,-38.074268,145.885509,3213,4527, MAIN NEERIM ROAD btwn OLD SALE ROAD & BRANDY CREEK ROAD,WEST BOUND,820,A,870,100,A,15%,"1,700",70,90,3.8%,+/-1.4%,2015,870 (12% 100*) WEST BOUND
5752,166415,-37.702635,144.801684,3393,4536, KEILOR-MELTON ROAD btwn SUNSHINE AVENUE & OLD CALDER HIGHWAY,SOUTH BOUND,12000,E,11000,370,E,4%,"21,000",N/A,N/A,-1.2%,+/-0.3%,2015,"11,000* (3% 370*) SOUTH BOUND"
5753,166416,-37.752168,144.832945,3741,4545, SUNSHINE AVENUE btwn WESTERN RING ROAD Offramp & MCINTYRE ROAD,SOUTH BOUND,18000,E,16000,1000,E,7%,"32,000",N/A,N/A,-0.5%,+/-0.1%,2015,"16,000* (6% 1,000*) SOUTH BOUND"
5754,166417,-38.208117,146.15141,3223,4558, MIRBOO NORTH-TRAFALGAR ROAD btwn PRINCES HIGHWAY EAST & PRINCES HIGHWAY EAST,SOUTH BOUND,1600,E,1700,190,E,13%,"3,300",N/A,N/A,-0.1%,+/-1.8%,2015,"1,700* (11% 190*) SOUTH BOUND"
5755,166418,-38.186724,146.283534,3228,4572, NARRACAN DRIVE btwn PRINCES FREEWAY EAST & NARRACAN DRIVE,EAST BOUND,4600,E,4900,320,E,8%,"9,900",N/A,N/A,0.2%,+/-0.7%,2015,"4,900* (7% 320*) EAST BOUND"
5756,166594,-36.254111,146.639461,3371,4404, BEECHWORTH-CHILTERN ROAD btwn HUME FREEWAY Offramp & BEECHWORTH-WODONGA ROAD,SOUTH BOUND,350,E,370,30,E,10%,750,N/A,N/A,4.5%,+/-1.3%,2015,370* (8% 30*) SOUTH BOUND
5757,166595,-37.799841,144.887982,3373,4408, GORDON STREET btwn BARKLY STREET & GORDON STREET,SOUTH BOUND,9300,E,8400,370,E,5%,"18,000",N/A,N/A,1.4%,+/-0.8%,2015,"8,400* (4% 370*) SOUTH BOUND"
5758,166596,-36.31184,146.835447,3708,4417, HIGH STREET btwn WODONGA-YACKANDANDAH ROAD & DEDERANG ROAD,SOUTH EAST BOUND,1200,E,1300,100,E,10%,"2,600",N/A,N/A,2.3%,+/-0.2%,2015,"1,300* (8% 100*) SOUTH EAST BOUND"
5759,166597,-36.363976,146.697971,3711,4426, HODGE STREET btwn ALBERT ROAD & STANLEY ROAD,EAST BOUND,1200,E,1300,80,E,8%,"2,600",N/A,N/A,0.6%,+/-0.4%,2015,"1,300* (6% 80*) EAST BOUND"
5760,166598,-36.712843,147.101019,2790,4436, BRIGHT-TAWONGA ROAD btwn GREAT ALPINE ROAD & KIEWA VALLEY HIGHWAY,EAST BOUND,390,E,410,30,E,11%,790,N/A,N/A,3.7%,+/-1.9%,2015,410* (9% 30*) EAST BOUND
5761,166599,-36.64089,146.694244,3197,4445, BUFFALO RIVER ROAD btwn JAMES BRIDGE & BUFFALO RIVER ROAD End,SOUTH BOUND,990,E,1000,90,E,11%,"2,000",N/A,N/A,8.4%,+/-2.3%,2015,"1,000* (9% 90*) SOUTH BOUND"
5762,166600,-36.404235,146.298158,3715,4455, GRETA ROAD btwn HUME FREEWAY & HUME FREEWAY,SOUTH BOUND,770,E,820,70,E,11%,"1,600",N/A,N/A,1.8%,+/-0.5%,2015,820* (9% 70*) SOUTH BOUND
5763,166155,-35.288134,142.931619,2154,4031, SEA LAKE-ROBINVALE ROAD btwn MANANGATANG-SEA LAKE ROAD & CALDER HIGHWAY,SOUTH BOUND,60,E,70,10,E,28%,130,N/A,N/A,0.8%,+/-2%,2015,70* (23% 10*) SOUTH BOUND
5764,166156,-35.476409,143.205843,2551,4039, SEA LAKE-SWAN HILL ROAD btwn SEA LAKE-ULTIMA-SWAN HILL ROAD & BEST STREET,EAST BOUND,420,E,440,40,E,13%,850,N/A,N/A,8.7%,+/-4.6%,2015,440* (10% 40*) EAST BOUND
5765,166157,-37.117827,143.716638,2158,4044, BALLARAT-MARYBOROUGH ROAD btwn UNNAMED & BALLARAT STREET,SOUTH BOUND,1100,E,1200,160,E,17%,"2,600",N/A,N/A,1.9%,+/-0.5%,2015,"1,200* (14% 160*) SOUTH BOUND"
5766,166158,-37.540722,143.836105,3302,4059, HOWITT STREET btwn GILLIES STREET & CRESWICK ROAD,EAST BOUND,11000,E,11000,690,E,7%,"23,000",N/A,N/A,3.4%,+/-1.3%,2015,"11,000* (6% 690*) EAST BOUND"
5767,166281,-36.618747,145.591672,3343,4245, MURCHISON-VIOLET TOWN ROAD btwn EUROA-SHEPPARTON ROAD & COWSLIP STREET,EAST BOUND,430,E,450,70,E,19%,910,N/A,N/A,3.1%,+/-0.7%,2015,450* (15% 70*) EAST BOUND
5768,166282,-36.53231,145.431796,3670,4258, CENTRAL KIALLA ROAD btwn RIVER ROAD & EUROA-SHEPPARTON ROAD,SOUTH BOUND,580,E,620,50,E,12%,"1,300",N/A,N/A,16%,+/-5%,2015,620* (9% 50*) SOUTH BOUND
5769,166283,-36.049141,146.452951,3673,4266, DRUMMOND STREET btwn RUTHERGLEN-WAHGUNYAH ROAD & MAIN STREET,SOUTH EAST BOUND,1600,E,1700,140,E,10%,"3,400",N/A,N/A,1.6%,+/-0.6%,2015,"1,700* (8% 140*) SOUTH EAST BOUND"
5770,166284,-37.868011,145.261995,3674,4274, SCORESBY ROAD btwn BORONIA ROAD & BURWOOD HIGHWAY,SOUTH BOUND,12000,E,11000,750,E,7%,"21,000",N/A,N/A,0.3%,+/-0.3%,2015,"11,000* (6% 750*) SOUTH BOUND"
5771,166285,-36.147767,146.610525,3156,4282, MAIN STREET btwn CHILTERN-HOWLONG ROAD & BEECHWORTH-CHILTERN ROAD,SOUTH BOUND,150,E,160,20,E,21%,320,N/A,N/A,1.7%,+/-0.5%,2015,160* (17% 20*) SOUTH BOUND
5772,166286,-37.919458,145.27881,2753,4290, KELLETTS ROAD btwn NAPOLEON ROAD & WELLINGTON ROAD,SOUTH EAST BOUND,3400,E,3000,120,E,5%,"7,400",N/A,N/A,3.3%,+/-1.2%,2015,"3,000* (4% 120*) SOUTH EAST BOUND"
5773,166287,-37.779648,145.252898,3351,4295, WARRANWOOD ROAD btwn WONGA ROAD & PLYMOUTH ROAD,SOUTH EAST BOUND,6800,E,6100,250,E,5%,"12,000",N/A,N/A,-0.5%,+/-0.1%,2015,"6,100* (4% 250*) SOUTH EAST BOUND"
5774,166288,-37.784006,145.321989,3160,4304, HULL ROAD btwn MANCHESTER ROAD & MOOROOLBARK ROAD,NORTH EAST BOUND,1800,E,1600,130,E,9%,"3,200",N/A,N/A,-3.1%,+/-1%,2015,"1,600* (8% 130*) NORTH EAST BOUND"
5775,166289,-37.642822,145.236841,3354,4312, KANGAROO GROUND-ST ANDREWS ROAD btwn MAIN ROAD & CHERRY TREE ROAD,SOUTH WEST BOUND,2000,E,1800,140,E,9%,"3,500",N/A,N/A,1.5%,+/-0.2%,2015,"1,800* (8% 140*) SOUTH WEST BOUND"
5776,166290,-37.703293,144.883084,3165,4323, MELROSE DRIVE btwn SHARPS ROAD & MICKLEHAM ROAD,SOUTH EAST BOUND,18000,E,16000,980,E,7%,"31,000",N/A,N/A,1.4%,+/-0.2%,2015,"16,000* (6% 980*) SOUTH EAST BOUND"
5777,166291,-37.879597,144.703286,3167,4340, HEATHS ROAD btwn MORRIS ROAD & OLD GEELONG ROAD,EAST BOUND,15000,E,13000,1100,E,9%,"26,000",N/A,N/A,1.4%,+/-0.4%,2015,"13,000* (8% 1,100*) EAST BOUND"
5778,166292,-37.903973,144.659162,3359,4350, SYNNOT STREET btwn DUNCANS ROAD & WERRIBEE STREET,WEST BOUND,16000,E,14000,910,E,7%,"27,000",N/A,N/A,1.6%,+/-0.3%,2015,"14,000* (6% 910*) WEST BOUND"
5779,166419,-38.148817,146.442153,3403,4580, TYERS ROAD btwn WALHALLA-TYERS ROAD & BROWN COAL MINE ROAD,EAST BOUND,1000,A,1100,110,A,12%,"2,300",80,130,3.9%,+/-2.2%,2015,"1,100 (10% 110*) EAST BOUND"
5780,166420,-38.12989,146.561993,3748,4590, TRARALGON-MAFFRA ROAD btwn CAIRNBROOK ROAD & GLENGARRY-TYERS ROAD,NORTH EAST BOUND,2900,E,3100,340,E,13%,"6,200",N/A,N/A,1.7%,+/-0.5%,2015,"3,100* (11% 340*) NORTH EAST BOUND"
5781,166421,-38.012413,146.67907,2821,4594, TRARALGON-MAFFRA ROAD btwn ROSEDALE-HEYFIELD ROAD & MAIN STREET,EAST BOUND,1000,A,1100,150,A,16%,"2,200",100,100,5.1%,+/-0.9%,2015,"1,100 (13% 150*) EAST BOUND"
5782,166422,-38.084588,146.77169,3753,4606, ROSEDALE-HEYFIELD ROAD btwn TRARALGON-MAFFRA ROAD & PRINCES HIGHWAY EAST,SOUTH BOUND,400,E,430,70,E,20%,840,N/A,N/A,4.3%,+/-1.2%,2015,430* (16% 70*) SOUTH BOUND
5783,166423,-37.963917,146.985474,3243,4620, POWERSCOURT STREET btwn MAFFRA-BRIAGOLONG ROAD & POWERSCOURT STREET,SOUTH BOUND,700,E,750,30,E,6%,"1,500",N/A,N/A,2.5%,+/-1.2%,2015,750* (5% 30*) SOUTH BOUND
5784,166424,-37.621162,148.11102,2832,4631, BRUTHEN-BUCHAN ROAD btwn TIMBARRA ROAD & BUCHAN ROAD,SOUTH WEST BOUND,240,A,260,50,A,25%,510,30,30,1.4%,+/-1.2%,2015,260 (20% 50*) SOUTH WEST BOUND
5785,166425,-36.42603,146.257859,3248,4640, GLENROWAN-MYRTLEFORD ROAD btwn GLENROWAN-WANGARATTA ROAD & HUME FREEWAY Offramp,SOUTH EAST BOUND,590,E,630,60,E,12%,"1,300",N/A,N/A,1.2%,+/-0.3%,2015,630* (10% 60*) SOUTH EAST BOUND
5786,166426,-35.735048,143.920326,3761,4649, WELLINGTON STREET btwn BENDIGO ROAD & BOUNDARY STREET,EAST BOUND,2000,E,2100,140,E,8%,"4,100",N/A,N/A,3.1%,+/-1.3%,2015,"2,100* (7% 140*) EAST BOUND"
5787,166601,-37.212037,146.152269,2797,4464, MANSFIELD-WOODS POINT ROAD btwn MT BULLER ROAD & BANK STREET,SOUTH BOUND,730,E,770,70,E,12%,"1,500",N/A,N/A,2.2%,+/-1.6%,2015,770* (9% 70*) SOUTH BOUND
5788,166602,-36.880277,145.61822,3720,4473, EUROA-MANSFIELD ROAD btwn MANSFIELD ROAD & MAROONDAH HIGHWAY,SOUTH BOUND,250,E,260,30,E,15%,550,N/A,N/A,5.6%,+/-1.9%,2015,260* (12% 30*) SOUTH BOUND
5789,166603,-37.206678,145.070679,3383,4489, STRATH CREEK ROAD btwn HUME FREEWAY & HUME FREEWAY Onramp,EAST BOUND,740,E,780,50,E,8%,"1,500",N/A,N/A,1.2%,+/-0.7%,2015,780* (7% 50*) EAST BOUND
5790,166604,-37.365207,145.024319,3385,4497, WALLAN-WANDONG ROAD btwn EPPING-KILMORE ROAD & UNNAMED,SOUTH BOUND,1500,E,1600,160,E,12%,"3,200",N/A,N/A,1%,+/-3.7%,2015,"1,600* (10% 160*) SOUTH BOUND"
5791,166605,-37.763427,144.830979,3728,4506, MCINTYRE ROAD btwn FURLONG ROAD & BERKSHIRE ROAD,SOUTH BOUND,13000,E,12000,800,E,7%,"24,000",N/A,N/A,1.1%,+/-0.3%,2015,"12,000* (6% 800*) SOUTH BOUND"
5792,166159,-36.055192,144.119438,3306,4071, VICTORIA STREET btwn BARBER STREET & LEITCHVILLE-PYRAMID ROAD,EAST BOUND,460,E,480,110,E,28%,970,N/A,N/A,2.4%,+/-1.1%,2015,480* (23% 110*) EAST BOUND
5793,166160,-35.906664,143.778203,3310,4079, BOORT-KERANG ROAD btwn KERANG-QUAMBATOOK ROAD & MALONE STREET,SOUTH BOUND,280,E,300,20,E,10%,650,N/A,N/A,-1.5%,+/-0.9%,2015,300* (8% 20*) SOUTH BOUND
5794,166161,-36.297918,143.736588,3074,4088, BOORT-WEDDERBURN ROAD btwn BOORT-PYRAMID ROAD & UNNAMED,SOUTH BOUND,140,E,140,0,E,7%,280,N/A,N/A,1.5%,+/-0.8%,2015,140* (5% 0*) SOUTH BOUND
5795,166162,-36.599003,143.93807,3075,4098, SERPENTINE ROAD btwn BRIDGEWATER-SERPENTINE ROAD & INGLEWOOD ROAD,SOUTH BOUND,620,E,660,190,E,35%,"1,300",N/A,N/A,2.6%,+/-1.5%,2015,660* (29% 190*) SOUTH BOUND
5796,166163,-36.486997,144.491353,3114,4107, ELMORE-RAYWOOD ROAD btwn BENDIGO-TENNYSON ROAD & HUNTER ROAD,EAST BOUND,70,E,80,10,E,21%,170,N/A,N/A,0.3%,+/-0.5%,2015,80* (17% 10*) EAST BOUND
5797,166293,-37.823701,144.829624,3694,4358, GRIEVE PARADE btwn GEELONG ROAD & WEST GATE FREEWAY Onramp,SOUTH BOUND,11000,E,10000,2300,E,27%,"20,000",N/A,N/A,-0.5%,+/-0.1%,2015,"10,000* (23% 2,300*) SOUTH BOUND"
5798,166294,-37.815303,144.807816,2772,4366, BOUNDARY ROAD btwn WESTERN RING ROAD Offramp & WESTERN RING ROAD,EAST BOUND,13000,E,11000,3300,E,33%,"21,000",N/A,N/A,0.4%,+/-0.3%,2015,"11,000* (29% 3,300*) EAST BOUND"
5799,166295,-37.831004,144.820442,3180,4374, DOHERTYS ROAD btwn PRINCES FREEWAY WEST & GRIEVE PARADE,EAST BOUND,8400,E,7500,1700,E,26%,"15,000",N/A,N/A,-0.5%,+/-0.1%,2015,"7,500* (23% 1,700*) EAST BOUND"
5800,166296,-37.870395,144.760407,3697,4382, CENTRAL AVENUE btwn POINT COOK ROAD & PRINCES HIGHWAY WEST Offramp,EAST BOUND,8400,E,7600,230,E,4%,"15,000",N/A,N/A,1.4%,+/-0.9%,2015,"7,600* (3% 230*) EAST BOUND"
5801,166297,-37.808382,144.842914,3700,4390, SOMERVILLE ROAD btwn MARKET ROAD & MCDONALD ROAD,EAST BOUND,7100,E,6400,1400,E,26%,"13,000",N/A,N/A,-0.5%,+/-0.1%,2015,"6,400* (22% 1,400*) EAST BOUND"
5802,166298,-37.893242,145.130363,3184,4398, FORSTER ROAD btwn MONASH FREEWAY & MONASH FREEWAY Offramp,SOUTH BOUND,4400,E,3900,250,E,7%,"7,800",N/A,N/A,-0.5%,+/-0.1%,2015,"3,900* (6% 250*) SOUTH BOUND"
5803,166301,-37.779625,144.891352,3372,4405, GORDON STREET btwn VAN NESS AVENUE & MITCHELL STREET,SOUTH BOUND,7400,E,6600,430,E,7%,"14,000",N/A,N/A,-0.5%,+/-0.1%,2015,"6,600* (6% 430*) SOUTH BOUND"
5804,166303,-36.366832,146.688725,3710,4423, BUCKLAND GAP ROAD btwn ALBERT ROAD & BUCKLAND GAP ROAD Town Bound,SOUTH BOUND,500,E,530,40,E,11%,"1,000",N/A,N/A,4.6%,+/-1.1%,2015,530* (9% 40*) SOUTH BOUND
5805,166304,-36.439585,146.926081,2788,4433, YACKANDANDAH-DEDERANG ROAD btwn MYRTLEFORD-YACKANDANDAH ROAD & KIEWA VALLEY HIGHWAY,SOUTH EAST BOUND,100,E,100,0,E,8%,210,N/A,N/A,3.9%,+/-2.4%,2015,100* (6% 0*) SOUTH EAST BOUND
